parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,target
11309501,1,,,3,5,,7,3,,,2632,2632,,,,,6037,,3,,,,2,34710669,-118066354,6246,,,,,,100,261,LRR7000*,60379003,5534,3101,,97318,0,,,,1,,,2006,,,202600,234000,2016,31400,3816.97,,,60379003001103,0.008817448758
12941364,,,,2,3,,6,2,,,1582,1582,,,,,6037,,2,,,,2,34057087,-117970797,6275,,,,,,100,261,LCA16000*,60374069.01,118895,3101,,96490,0,,,,1,,,1957,,,92841,259559,2016,166718,3538.42,,,60374069013003,-0.03604031739
14328579,,,,6.5,5,,,6.5,,,7031,7031,,,,,6059,,6,2,693,TRUE,,33639212,-117783802,24524,1,,,1,,1,261,,60590626.04,52650,1286,275340,96940,0,,1,,,,,2007,,,2164479,3925848,2016,1761369,48465.98,,,60590626042021,0.1073576711
14013134,,,,2,3,,,2,,,1605,1605,,,,,6059,,2,2,430,,,33809055,-118022244,6600,,,,,,122,261,,60591101.13,44833,1286,,96185,7,,,,,,,1963,1,,77576,452500,2016,374924,5316.6,,,60591101131058,-0.02713412733
12756343,,,,2,3,,6,2,,,1452,1452,,,,,6037,,2,,,,7,33901166,-118100223,5101,,,,,,100,261,NOR1YY,60375530,53636,3101,,96193,0,,,,1,,,1950,,,88410,221874,2016,133464,3306.79,,,60375530001001,0.0807221338
12846474,,,,2,3,,6,2,,,1400,1400,,,,,6037,,2,,,,2,33975469,-117905260,5927,,,,,,100,261,LCA106,60374087.22,22827,3101,,96492,0,,,,1,,,1961,,,132100,477000,2016,344900,5940.63,,,60374087221002,0.06238597269
11528763,,,,2,3,,6,2,,,1307,1307,,,,,6037,,2,,,,7,33995455,-118403351,5006,,,,,,100,261,LAR1,60372751.01,51617,3101,,96095,0,,,,1,,,1951,,,153534,767675,2016,614141,9194.8,,,60372751011011,0.09506526476
12264268,,,,2,4,,4,2,,,1530,1530,,,,,6037,,2,,,,7,33881973,-118243824,5916,,,,,,100,261,CORL*,60375431,24174,3101,,96090,0,,,,1,,,1954,,,119603,213931,2016,94328,3942.93,,,60375431003003,-0.01296849372
14152630,,,,3,4,,,3,,,1970,1970,,,,,6059,1,3,2,400,,,33936095,-117927989,7000,,,,,,122,261,,60590014.02,18874,1286,,96186,6,,,,,,,1955,1,,111304,431697,2016,320393,5041.4,,,60590014021002,-0.007475296221
12299742,,,,1,2,,4,1,,,816,816,,,,,6037,,1,,,,7,33947971,-118202403,5852,,,,,,100,261,SGR3YY,60375358.04,47762,3101,,96125,0,,,,1,,,1927,,,41938,209693,2016,167755,2802.03,,,60375358041004,-0.02672683721
12932068,1,,,3,3,,6,3,,,1607,1607,,,,,6037,,3,,,,2,34082736,-117875618,,,,,,,100,261,CVR1*,60374037.22,24245,3101,,96474,0,,,,1,,,1948,,,195334,506609,2016,311275,6265.14,,,60374037223020,0.07702785443
13853989,,,,4,5,,,4,,,3308,3308,,,,,6059,,4,2,539,,,33926637,-117959445,4320,,,,,,1,261,,60590013.01,18874,1286,,96186,0,,,,,,,2010,,,491450,770866,2016,279416,8730.66,,,60590013011000,0.1200451176
10800580,1,,,2,2,,6,2,,,947,947,,,,,6037,,2,,,,2,34173100,-118532000,235502,1,,,,1,010E,266,LAR3,60371393.03,12447,3101,47950,96379,0,,,,1,,,1970,,,118415,207172,2016,88757,2561.75,,,60371393032000,0.04091291837
12305780,,,,1,2,,4,1,,,912,912,,,,,6037,,1,,,,7,33962168,-118209335,5982,,,,,,100,261,SGR3YY,60375357.01,47762,3101,,96125,0,,,,1,,,1938,,,58653,173989,2016,115336,2470.68,Y,15,60375357013003,-0.03892089164
17085191,,,,3,3,,,3,,1732,2866,2866,,,3608,,6111,1,3,2,460,,,34252843,-119262902,6132,,,,,,1110,261,,61110025,34543,2061,,97081,7,,,,,91,,1969,2,,269523,742243,2016,472720,7849.22,,,61110025002014,0.02814962093
17085492,,,,1.5,2,,,1.5,,493,1046,1046,,,493,,6111,,1,1,0,,,34262200,-119266000,2178,,,,,,1129,266,,61110025,34543,2061,116430,97081,4,,1,,,,,1972,2,,128787,257574,2016,128787,2699.44,,,61110025002005,0.01380638843
10745119,1,,,4,4,,7,4,,,3039,3039,,,,,6037,,4,,,,2,34160244,-118780602,23883,1,,,,1,010D,269,AHR17000*,60378003.32,9840,3101,764096,96336,0,,,,1,,,1985,,,586340,968203,2016,381863,11207.17,,,60378003323002,-0.02704877721
14740001,,,,2.5,2,,,2.5,,,1152,1152,,,,,6059,,2,1,0,,,33602300,-117741400,2604,,,,,,34,266,,60590626.35,37086,1286,,96974,0,,1,,,,,1989,,,128988,411000,2016,282012,4060.12,,,60590626351003,-0.0170334803
11185833,1,,,3,3,,8,3,,,2564,2564,,,,,6037,,3,,,,2,34613105,-118191593,7174,1,,,,1,101,261,PDSP,60379102.1,40227,3101,,97329,0,,,,1,,,2001,,,271900,339900,2016,68000,5014.35,,,60379102101034,0.03913117481
10887029,,,,4,4,,7,4,,,2692,2692,,,,,6037,,4,,,,2,34180037,-118418502,5744,1,,,,1,101,261,LAR1,60371236.01,12447,3101,268548,96410,0,,,,1,,,1960,,,221830,359449,2016,137619,4456.46,,,60371236013000,0.2076070231
14317570,,,,1,2,,,1,,,525,525,,,,,6059,,1,2,420,,,33595038,-117866971,3540,,,,,,122,261,,60590627.02,53571,1286,28119,96957,4,,,,,,,1942,1,,18419,251353,2016,232934,2985.34,,,60590627024021,0.08378621805
11312004,1,,,2,3,,8,2,,,1358,1358,,,,,6037,,2,,,,2,34669837,-118109410,6645,,,,,,100,261,LRRA6500*,60379005.04,5534,3101,,97318,0,,,,1,,,1989,,,143200,179000,2016,35800,2899.58,,,60379005042027,0.0003951557046
11130570,1,,,3,3,,6,3,,,1406,1406,,,,,6037,,3,,,,2,34376729,-118558812,398589,,,,,,010C,266,SCUR3,60379203.13,54311,3101,26134,96352,0,,,,1,,,1966,,,158541,223525,2016,64984,3130.04,,,60379203131011,0.04749263689
12213849,,,,1,2,,4,1,,,960,960,,,,,6037,,1,,,,7,33957511,-118249164,4948,,,,,,100,261,LCR2*,60375351.02,396053,3101,,95983,0,,,,1,,,1941,,,68575,122034,2016,53459,2034.15,Y,14,60375351021010,0.2222997335
14740746,,,,2.5,3,,,2.5,,,1357,1357,,,,,6059,,2,2,0,,,33800054,-117814891,,,,,,,34,266,,60590758.16,33252,1286,,97067,0,,1,,,,,1996,,,185893,378118,2016,192225,4177.24,,,60590758162015,0.01665248086
12914014,1,,,2,4,,6,2,,,1175,1175,,,,,6037,,2,,,,2,34105763,-117892876,5903,1,,,,1,101,261,CVR1*,60374059,24245,3101,,96473,0,,,,1,,,1955,,,107798,357258,2016,249460,4439.15,,,60374059002000,0.0002375138098
10759820,1,,,3,4,,7,3,,,2449,2449,,,,,6037,,3,,,,2,34144480,-118616887,8354,,,,,,100,261,LCR110000*,60378001.01,37688,3101,,96337,0,,,,1,,,1964,,,298875,817766,2016,518891,9401.55,,,60378001011008,-0.0005989709953
12856822,,,,2,3,,8,2,,,1536,1536,,,,,6037,,2,,,,2,33982546,-117975538,10276,,,,,,100,261,LCRA10,60374085.03,45602,3101,,96489,0,,,,1,,,1961,,,149247,374368,2016,225121,4582.4,,,60374085032003,0.002115342593
12897701,,,,3,3,,8,3,,,1759,1759,,,,,6037,,3,,,,20,34112416,-117767186,,,,,,,01DC,266,,60374016.02,39308,3101,,96494,0,,,,1,,,2013,,,268202,536404,2016,268202,6230.54,,,,0.004809201892
11241765,1,,,2,5,,8,2,,,2157,2157,,,,,6037,,2,,,,20,34495104,-118152507,44170,1,,,,1,101,261,LCA21*,60379108.04,16677,3101,,97298,0,,,,1,,,1984,,,367190,470743,2016,103553,5544.21,,,60379108041180,0.01559256128
12809134,,,,1,1,,4,1,,,567,567,,,,,6037,,1,,,,7,34046700,-117965000,189404,1,,,,1,010C,266,LPR3*,60374071.01,39306,3101,,96488,0,,,,1,,,1960,,,40600,158300,2016,117700,2010.22,,,60374071014002,0.03133507658
11534604,,,,2,2,,8,2,,,1582,1582,,,,,6037,,2,,,,2,33979800,-118435000,66605,1,,,,1,010C,266,LAR3,60372753.02,12447,3101,403184,96128,0,,,,1,,,1970,,,191055,698984,2016,507929,8482.94,,,60372753022014,0.005098614001
12221886,,,,2,3,,4,2,,,1100,1100,,,,,6037,,2,,,,,33946086,-118286823,4959,,,,,,100,261,LAR1,60372404.02,12447,3101,118208,96025,0,,,,1,,,1924,,,61546,112001,2016,50455,1496.85,,,60372404021008,0.06921183631
12861218,1,,,3,4,,8,3,,,2206,2206,,,,,6037,,3,,,,2,33983050,-117940100,8471,,,,,,100,261,LCRPD60007,60374086.28,45602,3101,,96489,0,,,,1,,,1978,,,230000,681000,2016,451000,7866.35,,,60374086281007,-0.01750762761
13959382,,,,1,3,,,1,,,1005,1005,,,,,6059,,1,1,350,,,33773191,-117913455,7154,,,,,,122,261,,60590891.06,24832,1286,,97050,5,,,,,,,1954,1,,42604,456760,2016,414156,5640.56,,,60590891061005,-0.007230064445
11173888,1,,,1,1,,6,1,,,707,707,,,,,6037,,1,,,,2,34495500,-118616000,39707,,,,,,010E,266,LCR3*,60379201.02,10734,3101,,96398,0,,,,1,,,1980,,,36254,68720,2016,32466,1282.46,,,60379201021037,0.1523009308
12308452,,,,2,3,,6,2,,,1659,1659,,,,,6037,,2,,,,7,33969497,-118201317,5201,,,,,,100,261,HPR3YY,60375345.02,,3101,,96110,0,,,,1,,,1936,,,122973,281173,2016,158200,4358.26,,,60375345022006,-0.09710822502
14218558,,,,2.5,4,,,2.5,,,3127,3127,,,,,6059,,2,2,616,,,33838138,-117763982,7820,,,,,,122,261,,60590219.2,16764,1286,113455,97026,9,,1,,,,,1977,2,,234502,512777,2016,278275,5571.32,,,60590219204000,0.007343734934
17299689,,,,1,1,,,1,,780,780,780,,,780,,6111,1,1,1,0,,,34185700,-118766000,,,,,,,1129,266,,61110074.05,53655,2061,,96393,3,,,,,83,,1990,1,,93910,269040,2016,175130,3918.98,,,61110074053019,0.01960591778
17204289,,,,3,5,,,3,,1367,2729,2729,,,1367,,6111,1,3,2,681,,,34270637,-118862038,7610,,,,,,1111,261,,61110076.13,25974,2061,,97097,10,,,,,,,2001,2,,331784,663568,2016,331784,7671.6,,,61110076132049,0.04095131163
14181263,13,,,2.5,3,,,2.5,,,1449,1449,,,,,6059,,2,2,462,,,33883411,-117848719,4400,,,,,,122,261,,60590117.15,26531,1286,,97068,6,,1,,,,,1985,2,,134788,468105,2016,333317,5743.98,,,60590117152000,-0.002729816975
12191100,,,,1,3,,5,1,,,1358,1358,,,,,6037,,1,,,,,33975945,-118297326,4681,,,,,,100,261,LAR1,60372374.02,12447,3101,118208,96025,0,,,,1,,,1915,,,57899,181754,2016,123855,2348.36,,,60372374022008,0.06858993511
11285399,,,,1,3,,4,1,,,1091,1091,,,,,6037,,1,,,,7,34681016,-118137258,6943,,,,,,100,261,LRRA7000*,60379007.01,5534,3101,,97317,0,,,,1,,,1954,,,80616,107661,2016,27045,2051.75,,,60379007013004,0.0001606844364
14222195,13,,,3,5,,,3,,,3982,3982,,,,,6059,2,3,3,750,,,33821640,-117808727,21000,1,,,,1,122,261,,60590758.09,54970,1286,,97059,10,,,,,,,1968,2,,339543,912462,2016,572919,9969.72,,,60590758091002,-0.06956490752
17199055,,,,2.5,3,,,2.5,,971,1803,1803,,,971,,6111,1,2,2,443,,,34271182,-118890686,4647,,,,,,1111,261,,61110076.09,25974,2061,,97097,6,,1,,,,,1985,2,,274172,456950,2016,182778,5154.9,,,61110076091002,0.06103103867
12804985,,,,1,3,,4,1,,,1348,1348,,,,,6037,,1,,,,7,33986985,-118069441,,,,,,,100,261,LCR1YY,60375010.01,396556,3101,,96174,0,,,,1,,,1950,,,79114,244578,2016,165464,3215.14,Y,15,60375010012008,-0.2236493975
13947450,,,,1.5,3,,,1.5,,,1100,1100,,,,,6059,,1,2,462,,6,33771136,-117974623,1468,1,,,,1,122,261,,60590888.01,24832,1286,,97051,6,,1,,,,,1972,2,,82490,132464,2016,49974,1819.26,,,60590888011003,-0.0706912534
12312673,,,,1,3,,6,1,,,1242,1242,,,,,6037,,1,,,,7,33939606,-118188488,5008,,,,,,100,261,SGR1YY,60375359.02,47762,3101,,96125,0,,,,1,,,1939,,,151700,410000,2016,258300,3750.12,,,60375359021006,-0.01194687354
11883968,,,,3,3,,6,3,,,2492,2492,,,,,6037,,3,,,,2,34111046,-118144976,7235,,,,,,100,261,SPR110000*,60374805,27183,3101,,96280,0,,,,1,,,1911,,,36838,89628,2016,52790,1354.62,,,60374805003006,0.06251228929
12277526,,,,1,2,,4,1,,,796,796,,,,,6037,,1,,,,7,33885426,-118225160,2483,,,,,,100,261,CORM*,60375432.02,24174,3101,,96090,0,,,,1,,,1955,,,78835,147201,2016,68366,2731.5,Y,11,60375432023007,0.007887620551
14750038,,,,1,2,,,1,,,790,790,,,,,6059,,1,,,,,33622641,-117670543,,,,,,,34,266,,60590320.28,12773,1286,,96995,0,,,,,,,1984,,,67769,119161,2016,51392,1170.46,,,60590320282016,0.01967147747
14257089,,,,1.5,2,,,1.5,,,1080,1080,,,,,6059,,1,,,,,33739700,-117835000,540,,,,,,122,261,,60590744.08,27491,1286,,97016,4,,1,,,,,1964,2,,62132,186093,2016,123961,2451.44,,,60590744081002,0.004777973042
11460552,,,,2,3,,6,2,,,1280,1280,,,,,6037,,2,,,,7,33971223,-118411949,6819,,,,,,100,261,LAR1,60372764,12447,3101,7877,96026,0,,,,1,,,1950,,,179946,899750,2016,719804,10783.39,,,60372764001002,-0.001187661513
11460552,,,,2,3,,6,2,,,1280,1280,,,,,6037,,2,,,,7,33971223,-118411949,6819,,,,,,100,261,LAR1,60372764,12447,3101,7877,96026,0,,,,1,,,1950,,,179946,899750,2016,719804,10783.39,,,60372764001002,-0.0275890588
10812502,1,,,10,5,,11,10,,,10293,10293,,,,,6037,,10,,,,2,34151025,-118580574,17902,1,,,,1,101,261,LARA,60371380,12447,3101,48570,96387,0,,,,1,,,1988,,,1177640,1908211,2016,730571,23395.26,,,60371380001002,0.06313795747
12898824,,,,1,2,,4,1,,,648,648,,,,,6037,,1,,,,7,34101095,-117764822,3493,,,,,,100,261,LVPR10A*,60374016.02,39308,3101,191484,96494,0,,,,1,,,1939,,,60700,300000,2016,239300,3620.75,,,60374016022030,0.03551170315
17188746,,,,2,2,,,2,,1142,1142,1142,,,1142,,6111,,2,1,0,,,34212300,-119027000,,,,,,,1129,266,,61110056,51239,2061,,97091,4,,,,,,,2006,1,,116753,334016,2016,217263,3539.46,,,61110056003011,0.01866869695
11278792,1,,,2,3,,6,2,,,1302,1302,,,,,6037,,2,,,,2,34693363,-118160116,7379,,,,,,100,261,LRRA7000*,60379008.05,5534,3101,,97317,0,,,,1,,,1986,,,95237,119044,2016,23807,2194.67,,,60379008052007,0.03572661957
12177355,1,,,2,2,,6,2,,,1152,1152,,,,,6037,,2,,,,2,34236996,-118241838,5145,,,,,,100,261,LCR171/2,60373001,396551,3101,,96330,0,,,,1,,,1948,,,171338,547060,2016,375722,6039.02,,,60373001003010,0.03842018625
17277625,,,,3.5,4,,,3.5,66,1453,2765,2765,,,1453,,6111,2,3,2,486,,,34170071,-118910561,8216,,,,,,1110,261,,61110059.1,34278,2061,46736,96351,7,,1,,,,,2003,2,,286797,595239,2016,308442,6340.6,,,61110059101000,0.08861963373
13906467,,,,2,3,,,2,,,1154,1154,,,,,6059,,2,1,396,,,33844182,-117975541,6111,,,,,,122,261,,60590868.01,16764,1286,118872,97020,5,,,,,,,1955,1,,27223,50091,2016,22868,895.4,,,60590868013008,-0.001603125842
12197494,,,,2,2,,,2,,,1536,,,1536,,,6037,,2,,,,,33968004,-118267193,6137,,,,,,200,246,LARD1.5,60372395.02,12447,3101,268496,95984,0,,,,2,,,1925,,,17990,30187,2016,12197,562.93,,,60372395022003,-0.1789598448
12069462,1,,,3,3,,8,3,,,1115,1115,,,,,6037,,3,,,,2,34147100,-118233000,51715,1,,,,1,010C,266,GLR4*,60373021.04,45457,3101,276258,96325,0,,,,1,,,1973,,,150103,236495,2016,86392,2562.58,,,60373021043011,0.1266425567
11695236,,,,2,2,,5,2,,,1184,,,1184,,,6037,,2,,,,,33993487,-118302523,5287,,,,,,200,246,LAR2,60372326,12447,3101,118208,96043,0,,,,2,,,1919,,,100000,315000,2016,215000,3932.89,Y,15,60372326003002,-0.05609009151
14030909,,,,2,3,,,2,,,1782,1782,,,,,6059,1,2,2,449,,,33719890,-117967173,7755,,,,,,122,261,,60590992.24,8384,1286,,97008,7,,,,,,,1965,2,,90544,668724,2016,578180,7434.78,,,60590992242010,-0.1235333794
11180706,1,,,3,4,,8,3,,,2174,2174,,,,,6037,,3,,,,2,34278251,-118538822,11942,1,,,,1,101,261,LARS,60371081.01,12447,3101,275078,96356,0,,,,1,,,1965,,,140135,325052,2016,184917,4099.97,,,60371081011010,0.02256905802
11296558,1,,,2,3,,8,2,,,1463,1463,,,,,6037,,2,,,,2,34700782,-118100256,5686,,,,,,100,261,LRD21*,60379006.09,5534,3101,,97318,0,,,,1,,,1990,,,137300,189000,2016,51700,3007.85,,,60379006091019,0.02627516391
14231558,,,,2,4,,,2,,,2063,2063,,,,,6059,,2,2,440,,,33806521,-117796165,8240,1,,,,1,122,261,,60590219.18,33252,1286,,97067,8,,,,,,,1964,1,,55926,76425,2016,20499,1063.22,,,60590219181007,-0.1627353456
10813118,1,,,4,4,,7,4,,,5103,5103,,,,,6037,,4,,,,2,34158620,-118563607,17788,1,,,,1,101,261,LARA,60371375.04,12447,3101,48570,96387,0,,,,1,,,1965,,,977178,1954356,2016,977178,23725.74,,,60371375041001,0.02642839876
11295104,1,,,2,3,,6,2,,,1426,1426,,,,,6037,,2,,,,2,34691635,-118107104,10757,,,,,,100,261,LRRA7500*,60379006.08,5534,3101,,97318,0,,,,1,,,1971,,,64068,80083,2016,16015,4610.81,,,60379006082010,0.00429475166
12183599,,,,2,3,,3,2,,,2340,,,2340,,,6037,,2,,,,,33986665,-118275133,5795,,,,,,200,246,LAR2,60372392.01,12447,3101,268496,95984,0,,,,2,,,1912,,,280668,421001,2016,140333,5248.3,,,60372392011003,0.05736038691
12274521,,,,1,3,,4,1,,,956,956,,,,,6037,,1,,,,7,33897012,-118239352,2496,,,,,,100,261,CORM*,60375427,24174,3101,,96090,0,,,,1,,,1954,,,87000,224000,2016,137000,3803.16,,,60375427003013,0.1303236842
13922073,,,,2.5,4,,,2.5,,,2098,2098,,,,,6059,,2,2,420,,,33829935,-117898798,7000,1,,,,1,122,261,,60590863.01,16764,1286,275470,97024,7,,1,,,,,1963,2,,99633,121358,2016,21725,1624.46,,,60590863013008,-0.03816502359
10805221,1,,,1,1,,6,1,,,465,465,,,,,6037,,1,,,,2,34168200,-118525000,60919,1,,,,1,010E,266,LAR3,60371395.03,12447,3101,51906,96349,0,,,,1,,,1967,,,53518,71345,2016,17827,914.2,Y,14,60371395031002,0.06870390676
11696483,,,,4,8,,4,4,,,3691,,,3691,,,6037,,4,,,,,33993521,-118309906,5850,,,,,,400,248,LARD1.5,60372325,12447,3101,118208,96043,0,,,,4,,,1947,,,258888,436556,2016,177668,5631.15,Y,15,60372325003001,-0.2948881016
10865935,1,,,4,4,,7,4,,,3042,3042,,,,,6037,,4,,,,2,34133053,-118477660,11443,1,,,,1,101,261,LARE15,60371415,12447,3101,51906,96412,0,,,,1,,,1964,,,340807,671751,2016,330944,8321.9,,,60371415001011,0.0907063655
10803036,1,,,3,2,,7,3,,,1558,1558,,,,,6037,,3,,,,2,34169000,-118527000,56030,1,,,,1,010C,266,LAR3,60371395.03,12447,3101,51906,96349,0,,,,1,,,1971,,,185400,335000,2016,149600,4104.14,,,60371395031001,-0.03437697533
11279060,,,,1,2,,4,1,,,720,720,,,,,6037,,1,,,,7,34691512,-118149642,6291,,,,,,100,261,LRR17000*,60379008.05,5534,3101,,97317,0,,,,1,,,1953,,,43066,57237,2016,14171,1442.88,Y,14,60379008052014,-0.320966572
14259267,,,,2,3,,,2,,,1249,1249,,,,,6059,1,2,2,430,,,33757238,-117892897,6120,,,,,,122,261,,60590752.02,47568,1286,268007,97006,6,,,,,,,1954,1,,76794,375296,2016,298502,4456.34,,,60590752021010,-0.009279520063
17201874,,,,2.5,3,,,2.5,,975,1770,1770,,,975,,6111,1,2,2,473,,,34263934,-118882552,9368,1,500,,,1,1111,261,,61110076.1,25974,2061,,97097,7,,1,,,,,1988,2,,214000,613000,2016,399000,6891.36,,,61110076101022,0.01148216247
14167589,13,,,2.5,3,,,2.5,,,1478,1478,,,,,6059,,2,1,200,,,33890000,-117839000,984,,,,,,122,261,,60590218.1,26531,1286,,97068,6,,1,,,,,1964,2,,102326,257066,2016,154740,3064.18,,,60590218102001,0.05839330233
14331724,,,,4.5,3,,,4.5,,,3413,3413,,,,,6059,,4,2,639,TRUE,,33735396,-117795799,6050,1,,,1,,122,261,,60590525.24,27491,1286,,97018,0,,1,,,,,1989,,,376375,1095741,2016,719366,12592.5,,,60590525241006,0.002165052816
10797332,1,,,3,3,,7,3,,,2294,2294,,,,,6037,,3,,,,2,34178600,-118553000,79980,1,,,,1,010C,266,LARD6,60371393.01,12447,3101,47950,96379,0,,,,1,,,1981,,,212830,303631,2016,90801,3868.21,,,60371393013003,0.01617627086
11189804,1,,,3,4,,7,3,,,2564,2564,,,,,6037,,3,,,,2,34598688,-118180199,7188,,,,,,100,261,PDA22*,60379102.07,40227,3101,,97329,0,,,,1,,,1988,,,185368,267145,2016,81777,4098.69,,,60379102073010,0.008005065963
13035358,,,,2,4,,6,2,,,1654,1654,,,,,6037,,2,,,,2,34115866,-117839133,6227,,,,,,100,261,GDR1,60374012.02,11626,3101,,96485,0,,,,1,,,1958,,,37291,54247,2016,16956,948.74,,,60374012022012,0.07942231907
13044062,,,,3,3,,7,3,,,1966,1966,,,,,6037,,3,,,,2,34128491,-117811479,14554,1,,,,1,101,261,GDE6,60374004.02,33836,3101,,96486,0,,,,1,,,1956,,,225870,537850,2016,311980,6244.17,,,60374004021019,-0.01448127908
11170865,1,,,1,1,,6,1,,,835,835,,,,,6037,,1,,,,2,34410700,-118561000,842267,,,,,,010C,266,SCUR3,60379203.3,54311,3101,48200,96378,0,,,,1,,,1989,,,145180,222339,2016,77159,3682.48,,,60379203301005,-0.0110500473
12971047,1,,,3,3,,8,3,,,1529,1529,,,,,6037,,3,,,,2,34140200,-117963000,94504,1,,,,1,010C,266,DUR4*,60374300.02,24435,3101,,96270,0,,,,1,,,1980,,,133581,288266,2016,154685,3858.95,,,60374300023006,0.03782402336
14098860,,,,3,5,,,3,,,2250,2250,,,,,6059,,3,2,471,,,33792745,-118028366,5000,,,,,,122,261,,60591100.01,44833,1286,,96185,6,,,,,,,1973,2,,132645,436773,2016,304128,4975.32,,,60591100011010,0.003753151323
13048435,1,,,2,4,,7,2,,,2322,2322,,,,,6037,,2,,,,2,34125680,-117804047,21371,,,,,,100,261,SDSFA20000,60374004.03,33836,3101,,96513,0,,,,1,,,1979,,,136477,227517,2016,91040,3027.59,,,60374004031014,0.04933299935
10770305,,,,1,3,,4,1,,,1108,1108,,,,,6037,,1,,,,7,34207447,-118598481,7999,,,,,,100,261,LAR1,60371345.22,12447,3101,30731,96338,0,,,,1,,,1953,,,32151,143414,2016,111263,1823.6,,,60371345221001,-0.01817941651
17143707,,,,3,4,,,3,,1306,2213,2213,,,1306,,6111,1,3,2,560,,,34230484,-119001854,6308,,,,,,1111,261,,61110053.03,51239,2061,,97091,8,,,,,,,1994,2,,30655,93258,2016,62603,999.86,,,61110053031027,-0.01993774334
13053655,1,,,6,5,,7,6,,,5613,5613,,,,,6037,,6,,,,2,34136481,-117696126,34731,,,,,,100,261,CLRA1*,60374002.05,30908,3101,,96469,0,,,,1,,,1990,,,808083,1962489,2016,1154406,22322.14,,,60374002051070,0.06928808891
12242146,,,,3,4,,8,3,,,2614,2614,,,,,6037,,3,,,,2,33923318,-118299227,5821,,,,,,100,261,LCA1YY,60376028.02,118875,3101,,96025,0,,,,1,,,1965,,,128737,149421,2016,20684,2327.16,,,60376028021004,0.2674005271
10740684,1,,,3,2,,8,3,,,1265,1265,,,,,6037,,3,,,,2,34159500,-118701000,796,1,,,,1,010D,269,LCC2*,60378002.03,37688,3101,,96337,0,,,,1,,,1987,,,130100,403000,2016,272900,4927.02,,,60378002032039,-0.002584679056
17192888,,,,2.5,4,,,2.5,,1780,3382,3382,,,1780,,6111,1,2,2,603,,,34156918,-118975141,9854,1,655,,,1,1111,261,,61110058.01,34278,2061,46736,96351,10,,1,,,,,2000,2,,522560,1045120,2016,522560,11411.88,,,61110058012021,0.03409340852
12240903,,,,2,4,,4,2,,,1790,1790,,,,,6037,,2,,,,7,33921878,-118263349,5923,,,,,,100,261,LCR1*,60375408,118994,3101,,96040,0,,,,1,,,1945,,,90449,112281,2016,21832,1959.51,,,60375408004022,-0.02565316328
13056100,1,,,2,2,,6,2,,,1007,1007,,,,,6037,,2,,,,2,34153843,-117908965,329397,,,,,,010C,266,LCA21*,60374006.04,37015,3101,,96464,0,,,,1,,,1987,,,76000,299000,2016,223000,3708.38,,,60374006041007,-0.00394125113
13980999,,,,4,5,,,4,,,2868,2868,,,,,6059,,4,2,528,,,33629328,-117894083,12430,1,,,,1,122,261,,60590630.1,53571,1286,,96978,9,,,,,,,1964,2,,111413,185420,2016,74007,2293.32,,,60590630103026,0.09800862476
12963922,,,,3,8,,4,3,,,4229,,,4229,,,6037,,3,,,,,34138169,-117992425,13539,,,,,,400,248,MORL*,60374311,32923,3101,,96273,0,,,,4,,,1929,,,103136,223963,2016,120827,4074.49,,,60374311001012,0.1069801949
12724885,,,,2,2,,6,2,,,1013,1013,,,,,6037,,2,,,,2,33918310,-118089040,117676,,,,,,010C,266,NOC3-SPA6*,60375502.03,53636,3101,,96193,0,,,,1,,,1983,,,108000,286000,2016,178000,3761.07,,,60375502025005,-0.03828209008
11395984,,,,1,2,,6,1,,,1378,1378,,,,,6037,,1,,,,7,33962423,-118331257,6989,,,,,,100,261,INR1YY,60376008.02,45888,3101,,96137,0,,,,1,,,1939,,,81805,231531,2016,149726,3283.26,Y,14,60376008023004,-0.1152295426
10754051,,,,0,0,4,4,,,,18197,,,18197,,,6037,,,,,,,34151530,-118650884,,,,,,,1722,31,CSCR-SC-RM,60378002.04,37688,3101,,96337,0,,,,3,,,1956,2,,1962738,4906845,2016,2944107,57047.79,,,60378002041011,-0.4834277801
11394682,,,,2,3,,6,2,,,1503,1503,,,,,6037,,2,,,,7,33970224,-118323895,6699,,,,,,100,261,INR1YY,60376008.01,45888,3101,,96137,0,,,,1,,,1934,,,30628,50069,2016,19441,1037.39,,,60376008014002,-0.05904467274
